datetime,tracer,c1,c2,c3,c4,zeta,ustar,n_obs,shape_ratio,stability
2022-01-01T00:00:00.0,T,-6.321912931612318,-0.15070259294125266,-0.020752068387680806,0.01803759294125283,NaN,NaN,1,0.13770213227698372,unknown
2022-01-01T00:30:00.0,T,-6.165576631038648,-0.14898416261214664,-0.015588368961352454,0.021149162612146513,NaN,NaN,1,0.1046310472740244,unknown
2022-01-01T01:00:00.0,T,-5.94533786179046,-0.1635370892264065,-0.013662138209541137,0.025537089226406164,NaN,NaN,1,0.08354152733284124,unknown
2022-01-01T01:30:00.0,T,-5.866709366847826,-0.18394815547360238,-0.005625633152173768,0.03528315547360255,NaN,NaN,1,0.03058271031688099,unknown
2022-01-01T02:00:00.0,T,-5.805338300422706,-0.20071241138285034,0.002838300422705577,0.044542411382850436,NaN,NaN,1,0.014141130601493497,unknown
2022-01-01T02:30:00.0,T,-5.632744928894927,-0.20027777571816735,0.0030799288949272066,0.0446127757181674,NaN,NaN,1,0.01537828590258217,unknown
2022-01-01T03:00:00.0,T,-5.4873510424969805,-0.25919505063297965,0.028186042496980677,0.07403005063297964,NaN,NaN,1,0.10874452435780546,unknown
2022-01-01T03:30:00.0,T,-5.679795002490943,-0.42486033047036786,0.08929500249094222,0.15036033047036768,NaN,NaN,1,0.21017495889080223,unknown
2022-01-01T04:00:00.0,T,-6.048197401721015,-0.4096712701539852,0.08836240172101434,0.14650627015398532,NaN,NaN,1,0.21569098972403195,unknown
2022-01-01T04:30:00.0,T,-6.055183348958334,-0.3755489668898807,0.07468334895833328,0.13004896688988085,NaN,NaN,1,0.1988644771860925,unknown
2022-01-01T05:00:00.0,T,-6.118128958333334,-0.36034873511904725,0.06729895833333337,0.12184873511904755,NaN,NaN,1,0.18676063428139975,unknown
2022-01-01T05:30:00.0,T,-6.105095183952295,-0.31476351458441193,0.051595183952294586,0.10159351458441164,NaN,NaN,1,0.16391729524438897,unknown
2022-01-01T06:00:00.0,T,-6.328614052460749,-0.2690116016811166,0.03694405246074875,0.0820116016811163,NaN,NaN,1,0.13733256197828161,unknown
2022-01-01T06:30:00.0,T,-6.790192873263889,-0.18021304997519821,0.004857873263888614,0.04154804997519818,NaN,NaN,1,0.026956279051695634,unknown
2022-01-01T07:00:00.0,T,-7.424937824048913,-0.19259901932906343,0.009937824048913373,0.04759901932906342,NaN,NaN,1,0.05159851843240275,unknown
2022-01-01T07:30:00.0,T,-7.994380105676329,-0.22096117904589396,0.02455010567632851,0.06346117904589377,NaN,NaN,1,0.11110596794575131,unknown
2022-01-01T08:00:00.0,T,-8.323510409344806,-0.15557415848753472,0.004010409344806557,0.03574415848753441,NaN,NaN,1,0.02577812011837357,unknown
2022-01-01T08:30:00.0,T,-8.146851722977052,-0.16208519790588327,-0.0034782770229468186,0.032085197905883364,NaN,NaN,1,0.021459559959118055,unknown
2022-01-01T09:00:00.0,T,-7.832070072841184,-0.18928570406853815,-0.00309492715881665,0.03812070406853838,NaN,NaN,1,0.0163505594574433,unknown
2022-01-01T09:30:00.0,T,-7.388260771210748,-0.21722745361563991,0.01176077121074854,0.05405745361563988,NaN,NaN,1,0.05414035387791237,unknown
2022-01-01T10:00:00.0,T,-7.054386872131642,-0.26862396740208744,0.030051872131642253,0.07728896740208742,NaN,NaN,1,0.1118733835341631,unknown
2022-01-01T10:30:00.0,T,-6.956257819519928,-0.2770801771318582,0.033757819519927554,0.08158017713185818,NaN,NaN,1,0.12183411989036924,unknown
2022-01-01T11:00:00.0,T,-6.81653217089372,-0.2949582804951687,0.043532170893719586,0.09195828049516884,NaN,NaN,1,0.14758755313001842,unknown
2022-01-01T11:30:00.0,T,-6.815526306989734,-0.310278893283083,0.045361306989734125,0.09644389328308299,NaN,NaN,1,0.14619527132433313,unknown
2022-01-01T12:00:00.0,T,-6.944636912062198,-0.2804017405915713,0.029971912062197712,0.07973674059157142,NaN,NaN,1,0.1068891797852793,unknown
2022-01-01T12:30:00.0,T,-6.919043934178744,-0.2797517156228436,0.028713934178744203,0.07875171562284355,NaN,NaN,1,0.10264077957418437,unknown
2022-01-01T13:00:00.0,T,-6.831976501811594,-0.2740467571169766,0.028976501811593978,0.07771675711697694,NaN,NaN,1,0.10573561284370675,unknown
2022-01-01T13:30:00.0,T,-6.804718790232488,-0.2907437872724724,0.03488879023248827,0.08524378727247262,NaN,NaN,1,0.11999840326696995,unknown
2022-01-01T14:00:00.0,T,-6.830921545365338,-0.2860458064451773,0.034591545365337775,0.08404580644517735,NaN,NaN,1,0.12093009086629448,unknown
2022-01-01T14:30:00.0,T,-6.8022448752264495,-0.2936252754431937,0.039744875226449636,0.08912527544319385,NaN,NaN,1,0.1353591756243031,unknown
2022-01-01T15:00:00.0,T,-6.80516113428442,-0.28611787055188953,0.03616113428442057,0.08511787055188948,NaN,NaN,1,0.1263854446234685,unknown
2022-01-01T15:30:00.0,T,-6.96999039183273,-0.27881196369802425,0.03182539183272931,0.08064696369802433,NaN,NaN,1,0.11414643550661537,unknown
2022-01-01T16:00:00.0,T,-7.431446083257851,-0.20108457088401446,0.0032810832578503003,0.04491957088401479,NaN,NaN,1,0.016316931942743775,unknown
2022-01-01T16:30:00.0,T,-8.012425197010868,-0.11591481414984416,-0.023074802989130404,0.009084814149844616,NaN,NaN,1,0.19906690234866264,unknown
2022-01-01T17:00:00.0,T,-8.201981838768116,-0.1522707653985499,-0.009018161231884182,0.026270765398550458,NaN,NaN,1,0.05922450844901358,unknown
2022-01-01T17:30:00.0,T,-8.296863029136475,-0.16129369829408186,-0.005636970863526232,0.03046369829408229,NaN,NaN,1,0.03494848790216538,unknown
2022-01-01T18:00:00.0,T,-8.576966378472221,-0.16472879885912628,-0.0023686215277785817,0.033393798859126286,NaN,NaN,1,0.01437891579482828,unknown
2022-01-01T18:30:00.0,T,-8.679888378623188,-0.18072175530538337,-0.005441621376811047,0.03472175530538346,NaN,NaN,1,0.030110494265705882,unknown
2022-01-01T19:00:00.0,T,-8.744143515474034,-0.1712719241341008,-0.0053564845259659755,0.032771924134101175,NaN,NaN,1,0.03127473783602739,unknown
2022-01-01T19:30:00.0,T,-8.598631908061593,-0.16755913732530936,-0.0010330919384062343,0.03489413732531001,NaN,NaN,1,0.006165536269147338,unknown
2022-01-01T20:00:00.0,T,-8.519942028381642,-0.18606414225327822,-0.0038929716183573487,0.03689914225327823,NaN,NaN,1,0.020922739713373006,unknown
2022-01-01T20:30:00.0,T,-8.424451221995774,-0.1473174170171243,-0.00788377800422684,0.02598241701712411,NaN,NaN,1,0.053515586709685675,unknown
2022-01-01T21:00:00.0,T,-8.311489839447464,-0.12985076137098953,-0.008510160552535971,0.02185076137098898,NaN,NaN,1,0.06553801042584614,unknown
2022-01-01T21:30:00.0,T,-8.651735705464976,-0.15182857156875407,-0.0035942945350242576,0.02982857156875419,NaN,NaN,1,0.023673373844504735,unknown
2022-01-01T22:00:00.0,T,-8.98253602075785,-0.1696190455863967,-0.014463979242149606,0.026289045586396078,NaN,NaN,1,0.08527332052922248,unknown
2022-01-01T22:30:00.0,T,-9.49543002151268,-0.026156286151009775,-0.06173497848731867,-0.03600871384899047,NaN,NaN,1,2.36023486403613,unknown
2022-01-01T23:00:00.0,T,-10.163764077823066,0.11526098320501277,-0.04323592217693268,-0.05359098320501243,NaN,NaN,1,0.37511325146367763,unknown
2022-01-01T23:30:00.0,T,-10.573594852657004,0.23472069095065623,-0.048570147342995744,-0.08255569095065612,NaN,NaN,1,0.20692742146539744,unknown
2022-01-02T00:00:00.0,T,-11.237113052989132,0.07565002843555804,-0.0662169470108689,-0.06065002843555836,NaN,NaN,1,0.8753063069536762,unknown
2022-01-02T00:30:00.0,T,-11.349995698067632,0.29967858001207814,-0.03766930193236739,-0.08901358001207763,NaN,NaN,1,0.12569901369276767,unknown
